STATECODE,STATE,SEX,AGE,POP2000,POP2008
20,Maine,M,9,9044,7535
20,Maine,M,10,9621,7518
20,Maine,M,11,9353,7765
20,Maine,M,12,9518,7906
20,Maine,M,13,9546,8017
20,Maine,M,14,9499,8530
20,Maine,M,15,9758,8781
20,Maine,M,16,9426,9278
20,Maine,M,17,9358,9293
20,Maine,M,18,8966,9165
20,Maine,M,19,8357,8351
20,Maine,M,20,7688,8607
20,Maine,M,21,7272,8147
20,Maine,M,22,6650,7768
20,Maine,M,23,6363,7647
20,Maine,M,24,5929,7281
20,Maine,M,25,6223,7294
20,Maine,M,26,6260,7303
20,Maine,M,27,6530,8764
20,Maine,M,28,7151,6831
20,Maine,M,29,7889,7245
20,Maine,M,30,8111,6851
20,Maine,M,31,7838,7268
20,Maine,M,32,8004,6768
20,Maine,M,33,8307,6962
20,Maine,M,34,8749,7179
20,Maine,M,35,9280,7294
20,Maine,M,36,9698,8066
20,Maine,M,37,9918,8832
20,Maine,M,38,10301,8967
20,Maine,M,39,10476,8287
20,Maine,M,40,10641,8614
20,Maine,M,41,10634,8881
20,Maine,M,42,10704,9324
20,Maine,M,43,10792,9856
20,Maine,M,44,10225,10305
20,Maine,M,45,10463,10474
20,Maine,M,46,10396,10806
20,Maine,M,47,10058,10862
20,Maine,M,48,9833,10921
20,Maine,M,49,9688,10872
20,Maine,M,50,9802,10974
20,Maine,M,51,9323,10904
20,Maine,M,52,9554,10363
20,Maine,M,53,10120,10534
20,Maine,M,54,7130,10338
20,Maine,M,55,7216,10103
20,Maine,M,56,7183,9752
20,Maine,M,57,7363,9537
20,Maine,M,58,6480,9606
20,Maine,M,59,5787,9164
20,Maine,M,60,5415,9429
20,Maine,M,61,5370,9760
20,Maine,M,62,5431,6854
20,Maine,M,63,5245,6899
20,Maine,M,64,5122,6859
20,Maine,M,65,5052,6951
20,Maine,M,66,4670,5968
20,Maine,M,67,4714,5268
20,Maine,M,68,4726,4818
20,Maine,M,69,4369,4710
20,Maine,M,70,4417,4627
20,Maine,M,71,4253,4426
20,Maine,M,72,4202,4211
20,Maine,M,73,3976,4083
20,Maine,M,74,3725,3598
20,Maine,M,75,3638,3590
20,Maine,M,76,3365,3601
20,Maine,M,77,3287,3207
20,Maine,M,78,2933,3069
20,Maine,M,79,2661,2909
20,Maine,M,80,2443,2804
20,Maine,M,81,2140,2557
20,Maine,M,82,1951,2223
20,Maine,M,83,1666,2136
20,Maine,M,84,1498,1820
20,Maine,M,85,6541,9126
20,Maine,F,0,6576,6961
20,Maine,F,1,6785,7037
20,Maine,F,2,6881,6876
20,Maine,F,3,7002,6860
20,Maine,F,4,7273,7010
20,Maine,F,5,7521,6998
20,Maine,F,6,7522,6878
20,Maine,F,7,8090,7133
20,Maine,F,8,8437,7036
20,Maine,F,9,8708,7256
20,Maine,F,10,9054,7311
20,Maine,F,11,8867,7414
20,Maine,F,12,9016,7648
20,Maine,F,13,8927,7907
20,Maine,F,14,9093,7866
20,Maine,F,15,9087,8387
20,Maine,F,16,8918,8727
20,Maine,F,17,8918,8889
20,Maine,F,18,8679,8565
20,Maine,F,19,8102,8163
20,Maine,F,20,7544,7718
20,Maine,F,21,7384,7912
20,Maine,F,22,6898,7702
20,Maine,F,23,6492,7539
20,Maine,F,24,6414,7277
20,Maine,F,25,6582,7088
20,Maine,F,26,6700,7718
20,Maine,F,27,7041,7957
20,Maine,F,28,7646,7997
20,Maine,F,29,8165,7438
20,Maine,F,30,8559,7469
20,Maine,F,31,8278,7216
20,Maine,F,32,8780,7454
20,Maine,F,33,8944,7484
20,Maine,F,34,9042,7688
20,Maine,F,35,9957,7796
20,Maine,F,36,10397,8554
20,Maine,F,37,10749,9030
20,Maine,F,38,10755,9246
20,Maine,F,39,11163,8815
20,Maine,F,40,11175,9342
20,Maine,F,41,11080,9350
20,Maine,F,42,11345,9729
20,Maine,F,43,11136,10416
20,Maine,F,44,10947,10738
20,Maine,F,45,10717,11208
20,Maine,F,46,10878,11183
20,Maine,F,47,10402,11509
20,Maine,F,48,10128,11445
20,Maine,F,49,9864,11325
20,Maine,F,50,9645,11573
20,Maine,F,51,9548,11315
20,Maine,F,52,9494,11063
20,Maine,F,53,9868,10672
20,Maine,F,54,7003,11006
20,Maine,F,55,7198,10494
20,Maine,F,56,7395,10085
20,Maine,F,57,7576,9928
20,Maine,F,58,6687,9572
20,Maine,F,59,6017,9556
20,Maine,F,60,5926,9594
20,Maine,F,61,5758,9788
20,Maine,F,62,5788,6886
20,Maine,F,63,5482,7101
20,Maine,F,64,5410,7347
20,Maine,F,65,5439,7385
20,Maine,F,66,5152,6369
20,Maine,F,67,5167,5664
20,Maine,F,68,5422,5522
20,Maine,F,69,5285,5322
20,Maine,F,70,5249,5261
20,Maine,F,71,5177,5005
20,Maine,F,72,5207,4792
20,Maine,F,73,5003,4792
20,Maine,F,74,4845,4485
20,Maine,F,75,4965,4308
20,Maine,F,76,4567,4549
20,Maine,F,77,4398,4380
20,Maine,F,78,4236,4268
20,Maine,F,79,4131,4028
20,Maine,F,80,3828,4027
20,Maine,F,81,3472,3741
20,Maine,F,82,3246,3414
20,Maine,F,83,2934,3526
20,Maine,F,84,2825,3054
20,Maine,F,85,17034,19593
21,Maryland,M,0,35923,38474
21,Maryland,M,1,35456,38494
21,Maryland,M,2,35575,38042
21,Maryland,M,3,36124,37396
21,Maryland,M,4,37130,37767
21,Maryland,M,5,38179,37230
21,Maryland,M,6,38365,37345
21,Maryland,M,7,39879,37546
21,Maryland,M,8,41023,36258
21,Maryland,M,9,41744,35861
21,Maryland,M,10,43013,35837
21,Maryland,M,11,41074,36416
21,Maryland,M,12,39958,37451
21,Maryland,M,13,39172,38609
21,Maryland,M,14,38446,38676
21,Maryland,M,15,38417,40011
21,Maryland,M,16,37373,41047
21,Maryland,M,17,36980,41657
21,Maryland,M,18,35004,45175
21,Maryland,M,19,33029,38869
21,Maryland,M,20,32505,37411
21,Maryland,M,21,30244,36602
21,Maryland,M,22,29463,36399
21,Maryland,M,23,29156,37326
21,Maryland,M,24,28962,36809
21,Maryland,M,25,29936,39310
21,Maryland,M,26,28873,35190
21,Maryland,M,27,31191,37003
21,Maryland,M,28,33560,37557
21,Maryland,M,29,36745,35750
21,Maryland,M,30,38834,34753
21,Maryland,M,31,37038,33509
21,Maryland,M,32,37652,33731
21,Maryland,M,33,38209,34332
21,Maryland,M,34,39891,32184
21,Maryland,M,35,43531,34396
21,Maryland,M,36,44369,36143
21,Maryland,M,37,43213,38023
21,Maryland,M,38,43616,40400
21,Maryland,M,39,44396,38484
21,Maryland,M,40,45453,38148
21,Maryland,M,41,44077,38831
21,Maryland,M,42,43383,40664
21,Maryland,M,43,42670,43526
21,Maryland,M,44,40687,44487
21,Maryland,M,45,41132,43178
21,Maryland,M,46,38832,43373
21,Maryland,M,47,37984,43995
21,Maryland,M,48,36792,44756
21,Maryland,M,49,36223,43352
21,Maryland,M,50,35905,42270
21,Maryland,M,51,35633,41427
21,Maryland,M,52,35744,39453
21,Maryland,M,53,37467,39669
21,Maryland,M,54,27722,37019
21,Maryland,M,55,27658,35690
21,Maryland,M,56,26986,34211
21,Maryland,M,57,28259,33407
21,Maryland,M,58,24532,32363
21,Maryland,M,59,22188,31693
21,Maryland,M,60,21550,31318
21,Maryland,M,61,20283,33425
21,Maryland,M,62,19626,23658
21,Maryland,M,63,17937,23545
21,Maryland,M,64,17477,22220
21,Maryland,M,65,16875,24012
21,Maryland,M,66,15409,20503
21,Maryland,M,67,15444,18249
21,Maryland,M,68,15041,17746
21,Maryland,M,69,14721,16620
21,Maryland,M,70,14562,16019
21,Maryland,M,71,13796,14438
21,Maryland,M,72,13291,14094
21,Maryland,M,73,12890,13329
21,Maryland,M,74,12126,11733
21,Maryland,M,75,11830,11662
21,Maryland,M,76,10834,10908
21,Maryland,M,77,10253,10528
21,Maryland,M,78,9745,10131
21,Maryland,M,79,9029,9286
21,Maryland,M,80,8076,8546
21,Maryland,M,81,6832,8012
21,Maryland,M,82,6097,7197
21,Maryland,M,83,5119,6863
21,Maryland,M,84,4484,5766
21,Maryland,M,85,19025,28844
21,Maryland,F,0,34511,36888
21,Maryland,F,1,34339,36469
21,Maryland,F,2,33903,36307
21,Maryland,F,3,34891,35896
21,Maryland,F,4,35381,36054
21,Maryland,F,5,36346,35723
21,Maryland,F,6,36744,35496
21,Maryland,F,7,38138,36125
21,Maryland,F,8,39036,34706
21,Maryland,F,9,39990,34865
21,Maryland,F,10,40826,34257
21,Maryland,F,11,38968,35339
21,Maryland,F,12,38292,35885
21,Maryland,F,13,37126,36974
21,Maryland,F,14,36978,37266
21,Maryland,F,15,36671,38637
21,Maryland,F,16,35290,39268
21,Maryland,F,17,35376,40299
21,Maryland,F,18,33583,43249
21,Maryland,F,19,33215,38032
21,Maryland,F,20,33020,37682
21,Maryland,F,21,31210,36794
21,Maryland,F,22,30913,36216
21,Maryland,F,23,31030,37941
21,Maryland,F,24,30891,36453
21,Maryland,F,25,32151,40209
21,Maryland,F,26,31546,35696
21,Maryland,F,27,33942,38331
21,Maryland,F,28,36864,38967
21,Maryland,F,29,39727,35190
21,Maryland,F,30,41568,37123
21,Maryland,F,31,40524,35411
21,Maryland,F,32,40899,35281
21,Maryland,F,33,41939,36259
21,Maryland,F,34,43528,34497
21,Maryland,F,35,46664,36521
21,Maryland,F,36,48318,38859
21,Maryland,F,37,47586,41648
21,Maryland,F,38,47644,42904
21,Maryland,F,39,47835,41319
21,Maryland,F,40,48661,41814
21,Maryland,F,41,47101,42135
21,Maryland,F,42,46922,43638
21,Maryland,F,43,46127,46957
21,Maryland,F,44,44275,48511
21,Maryland,F,45,44430,47479
21,Maryland,F,46,42872,47274
21,Maryland,F,47,41958,47113
21,Maryland,F,48,40275,47711
21,Maryland,F,49,39833,46279
21,Maryland,F,50,39490,46167
21,Maryland,F,51,38837,45242
21,Maryland,F,52,38546,42888
21,Maryland,F,53,40232,42847
21,Maryland,F,54,29606,41382
21,Maryland,F,55,30246,40011
21,Maryland,F,56,29238,37858
21,Maryland,F,57,30081,37267
21,Maryland,F,58,26833,36488
21,Maryland,F,59,24272,34998
21,Maryland,F,60,23264,34717
21,Maryland,F,61,22049,36906
21,Maryland,F,62,21365,26126
21,Maryland,F,63,19704,26921
21,Maryland,F,64,19400,25693
21,Maryland,F,65,19414,26681
21,Maryland,F,66,17875,23715
21,Maryland,F,67,18193,21676
21,Maryland,F,68,17726,20844
21,Maryland,F,69,17577,19623
21,Maryland,F,70,18017,19023
21,Maryland,F,71,17277,17569
21,Maryland,F,72,17543,17230
21,Maryland,F,73,17104,17189
21,Maryland,F,74,16527,15508
21,Maryland,F,75,16965,15594
21,Maryland,F,76,16269,14638
21,Maryland,F,77,15450,14412
21,Maryland,F,78,14642,14571
21,Maryland,F,79,14024,13427
21,Maryland,F,80,13226,13461
21,Maryland,F,81,11047,12732
21,Maryland,F,82,10524,11683
21,Maryland,F,83,9474,11771
21,Maryland,F,84,8538,10692
21,Maryland,F,85,48680,63040
22,Massachusetts,M,0,40436,40194
22,Massachusetts,M,1,40124,39518
22,Massachusetts,M,2,40332,38736
22,Massachusetts,M,3,40618,38298
22,Massachusetts,M,4,41584,38987
22,Massachusetts,M,5,42643,39180
22,Massachusetts,M,6,42952,38893
22,Massachusetts,M,7,44354,39833
22,Massachusetts,M,8,44301,39112
22,Massachusetts,M,9,46045,39015
22,Massachusetts,M,10,47023,39467
22,Massachusetts,M,11,44534,39847
22,Massachusetts,M,12,44373,40818
22,Massachusetts,M,13,43043,41969
22,Massachusetts,M,14,43046,42278
22,Massachusetts,M,15,42547,43736
22,Massachusetts,M,16,40692,43740
22,Massachusetts,M,17,40962,45484
22,Massachusetts,M,18,43208,50019
22,Massachusetts,M,19,43651,49064
22,Massachusetts,M,20,42826,49188
22,Massachusetts,M,21,40675,47674
22,Massachusetts,M,22,39007,45168
22,Massachusetts,M,23,38369,44526
22,Massachusetts,M,24,38558,43217
22,Massachusetts,M,25,40115,44594
22,Massachusetts,M,26,39513,44707
22,Massachusetts,M,27,41140,43944
22,Massachusetts,M,28,43838,42562
22,Massachusetts,M,29,46807,38943
22,Massachusetts,M,30,49380,40825
22,Massachusetts,M,31,46816,40258
22,Massachusetts,M,32,47608,40178
22,Massachusetts,M,33,48163,40738
22,Massachusetts,M,34,49860,39750
22,Massachusetts,M,35,53005,40470
22,Massachusetts,M,36,53083,43132
22,Massachusetts,M,37,52977,45460
22,Massachusetts,M,38,52604,47858
22,Massachusetts,M,39,53210,45502
22,Massachusetts,M,40,53716,46021
22,Massachusetts,M,41,51866,46939
22,Massachusetts,M,42,51741,48328
22,Massachusetts,M,43,50228,51618
22,Massachusetts,M,44,48495,51819
22,Massachusetts,M,45,48681,51814
22,Massachusetts,M,46,46439,51504
22,Massachusetts,M,47,45100,51752
22,Massachusetts,M,48,43441,51990
22,Massachusetts,M,49,42597,49693
22,Massachusetts,M,50,42468,49813
22,Massachusetts,M,51,41603,48040
22,Massachusetts,M,52,41143,46228
22,Massachusetts,M,53,44101,46285
22,Massachusetts,M,54,31871,43806
22,Massachusetts,M,55,31770,42406
22,Massachusetts,M,56,31789,40689
22,Massachusetts,M,57,33023,39615
22,Massachusetts,M,58,28021,38903
22,Massachusetts,M,59,25214,37804
22,Massachusetts,M,60,24321,36852
22,Massachusetts,M,61,23106,40407
22,Massachusetts,M,62,22676,28048
22,Massachusetts,M,63,21348,27690
22,Massachusetts,M,64,20631,27188
22,Massachusetts,M,65,21080,28067
22,Massachusetts,M,66,19426,23552
22,Massachusetts,M,67,19708,20951
22,Massachusetts,M,68,19482,20023
22,Massachusetts,M,69,18889,18794
22,Massachusetts,M,70,19139,18529
22,Massachusetts,M,71,18623,17219
22,Massachusetts,M,72,18347,16365
22,Massachusetts,M,73,18198,16475
22,Massachusetts,M,74,17022,14887
22,Massachusetts,M,75,16726,14594
22,Massachusetts,M,76,15835,14296
22,Massachusetts,M,77,14570,13343
22,Massachusetts,M,78,13830,13185
22,Massachusetts,M,79,13002,12422
22,Massachusetts,M,80,11830,11655
22,Massachusetts,M,81,10178,11261
22,Massachusetts,M,82,9605,10025
22,Massachusetts,M,83,8100,9505
22,Massachusetts,M,84,7178,8378
22,Massachusetts,M,85,31408,42445
22,Massachusetts,F,0,38447,38342
22,Massachusetts,F,1,38410,37988
22,Massachusetts,F,2,38947,37333
22,Massachusetts,F,3,38870,36883
22,Massachusetts,F,4,39616,37289
22,Massachusetts,F,5,40650,37353
22,Massachusetts,F,6,40624,37914
22,Massachusetts,F,7,41865,38399
22,Massachusetts,F,8,42260,37323
22,Massachusetts,F,9,43536,37422
22,Massachusetts,F,10,44474,38178
22,Massachusetts,F,11,42897,38180
22,Massachusetts,F,12,42123,38851
22,Massachusetts,F,13,40894,39998
22,Massachusetts,F,14,40567,39932
22,Massachusetts,F,15,39996,41346
22,Massachusetts,F,16,38606,41807
22,Massachusetts,F,17,38769,43390
22,Massachusetts,F,18,42599,50122
22,Massachusetts,F,19,45627,51596
22,Massachusetts,F,20,43929,49950
22,Massachusetts,F,21,42081,49327
22,Massachusetts,F,22,40774,46457
22,Massachusetts,F,23,39992,44710
22,Massachusetts,F,24,39915,43677
22,Massachusetts,F,25,41728,44604
22,Massachusetts,F,26,40799,44497
22,Massachusetts,F,27,42746,42978
22,Massachusetts,F,28,45053,41915
22,Massachusetts,F,29,48869,37897
22,Massachusetts,F,30,50905,40076
22,Massachusetts,F,31,48653,40495
22,Massachusetts,F,32,49235,39830
22,Massachusetts,F,33,50007,41369
22,Massachusetts,F,34,51655,39264
22,Massachusetts,F,35,54211,41124
22,Massachusetts,F,36,55102,43584
22,Massachusetts,F,37,54144,46679
22,Massachusetts,F,38,54496,49607
22,Massachusetts,F,39,55096,47501
22,Massachusetts,F,40,55558,47819
22,Massachusetts,F,41,54125,48335
22,Massachusetts,F,42,53273,50223
22,Massachusetts,F,43,53274,52995
22,Massachusetts,F,44,51084,53903
22,Massachusetts,F,45,50696,52704
22,Massachusetts,F,46,48732,53215
22,Massachusetts,F,47,47545,53196
22,Massachusetts,F,48,45957,53604
22,Massachusetts,F,49,45459,52552
22,Massachusetts,F,50,44611,51355
22,Massachusetts,F,51,44043,50901
22,Massachusetts,F,52,44150,49184
22,Massachusetts,F,53,46940,48596
22,Massachusetts,F,54,34667,46203
22,Massachusetts,F,55,34166,44830
22,Massachusetts,F,56,33946,43076
22,Massachusetts,F,57,35687,42405
22,Massachusetts,F,58,30552,41755
22,Massachusetts,F,59,27845,40813
22,Massachusetts,F,60,26748,40059
22,Massachusetts,F,61,25632,43440
22,Massachusetts,F,62,25111,31266
22,Massachusetts,F,63,24153,30826
22,Massachusetts,F,64,23828,30350
22,Massachusetts,F,65,24176,32085
22,Massachusetts,F,66,22523,26851
22,Massachusetts,F,67,23350,24572
22,Massachusetts,F,68,23375,23674
22,Massachusetts,F,69,23732,22597
22,Massachusetts,F,70,24303,22203
22,Massachusetts,F,71,23719,21240
22,Massachusetts,F,72,24147,20814
22,Massachusetts,F,73,23862,20857
22,Massachusetts,F,74,23494,19170
22,Massachusetts,F,75,23508,19522
22,Massachusetts,F,76,23244,19207
22,Massachusetts,F,77,22096,19231
22,Massachusetts,F,78,21407,19237
22,Massachusetts,F,79,20905,18310
22,Massachusetts,F,80,19713,18266
22,Massachusetts,F,81,17802,17715
22,Massachusetts,F,82,17495,17030
22,Massachusetts,F,83,15139,16052
22,Massachusetts,F,84,14565,15842
22,Massachusetts,F,85,86424,100652
23,Michigan,M,0,67968,65376
23,Michigan,M,1,67853,63985
23,Michigan,M,2,68746,62718
23,Michigan,M,3,68717,63304
23,Michigan,M,4,70210,64459
23,Michigan,M,5,73212,64271
23,Michigan,M,6,73593,64725
23,Michigan,M,7,75628,66649
23,Michigan,M,8,77886,66221
23,Michigan,M,9,79867,66208
23,Michigan,M,10,82053,67487
23,Michigan,M,11,76451,67456
23,Michigan,M,12,75928,68765
23,Michigan,M,13,74698,71835
23,Michigan,M,14,75370,72247
23,Michigan,M,15,76079,74181
23,Michigan,M,16,73191,76156
23,Michigan,M,17,73954,77315
23,Michigan,M,18,73949,77321
23,Michigan,M,19,72729,73102
23,Michigan,M,20,71301,71330
23,Michigan,M,21,68304,70400
23,Michigan,M,22,64306,68691
23,Michigan,M,23,62710,69228
23,Michigan,M,24,60052,64799
23,Michigan,M,25,61880,64735
23,Michigan,M,26,60935,66734
23,Michigan,M,27,62621,65383
23,Michigan,M,28,67356,66527
23,Michigan,M,29,72427,64341
23,Michigan,M,30,73475,62946
23,Michigan,M,31,70288,60038
23,Michigan,M,32,68996,57893
23,Michigan,M,33,69649,60246
23,Michigan,M,34,71550,59965
23,Michigan,M,35,75712,60633
23,Michigan,M,36,78367,65474
23,Michigan,M,37,77394,70239
23,Michigan,M,38,78560,70633
23,Michigan,M,39,79619,68104
23,Michigan,M,40,81627,67117
23,Michigan,M,41,80344,67742
23,Michigan,M,42,81452,69207
23,Michigan,M,43,80827,74188
23,Michigan,M,44,77794,76516
23,Michigan,M,45,78031,75783
23,Michigan,M,46,75018,76663
23,Michigan,M,47,72063,77344
23,Michigan,M,48,71398,79261
23,Michigan,M,49,68922,77229
23,Michigan,M,50,67694,78271
23,Michigan,M,51,65416,77228
23,Michigan,M,52,64252,73713
23,Michigan,M,53,67623,73806
23,Michigan,M,54,49878,70470
23,Michigan,M,55,49539,67444
23,Michigan,M,56,49771,66177
23,Michigan,M,57,52565,63670
23,Michigan,M,58,46015,62389
23,Michigan,M,59,41323,59329
23,Michigan,M,60,39647,58082
23,Michigan,M,61,38190,61456
23,Michigan,M,62,36544,44250
23,Michigan,M,63,33785,43466
23,Michigan,M,64,33620,43142
23,Michigan,M,65,32942,45517
23,Michigan,M,66,29369,38996
23,Michigan,M,67,29531,34801
23,Michigan,M,68,29369,32862
23,Michigan,M,69,29630,31512
23,Michigan,M,70,29531,29804
23,Michigan,M,71,28472,27089
23,Michigan,M,72,28380,26813
23,Michigan,M,73,27397,25950
23,Michigan,M,74,25684,22275
23,Michigan,M,75,24656,22030
23,Michigan,M,76,22730,21297
23,Michigan,M,77,21284,20707
23,Michigan,M,78,19925,20216
23,Michigan,M,79,18105,18723
23,Michigan,M,80,15946,18219
23,Michigan,M,81,14058,16756
23,Michigan,M,82,12934,15078
23,Michigan,M,83,11161,13873
23,Michigan,M,84,9743,12328
23,Michigan,M,85,41389,59005
23,Michigan,F,0,64524,62304
23,Michigan,F,1,64962,60998
23,Michigan,F,2,65337,60414
23,Michigan,F,3,65801,59968
23,Michigan,F,4,67357,62000
23,Michigan,F,5,69293,61147
23,Michigan,F,6,69876,61706
23,Michigan,F,7,71658,63690
23,Michigan,F,8,74280,62931
23,Michigan,F,9,76066,63576
23,Michigan,F,10,77585,64118
23,Michigan,F,11,72343,64611
23,Michigan,F,12,72542,66050
23,Michigan,F,13,71106,68057
23,Michigan,F,14,71418,68651
23,Michigan,F,15,71484,70214
23,Michigan,F,16,68875,72599
23,Michigan,F,17,69476,73806
23,Michigan,F,18,70335,74467
23,Michigan,F,19,71402,70344
23,Michigan,F,20,70513,69545
23,Michigan,F,21,67502,68300
23,Michigan,F,22,63452,67213
23,Michigan,F,23,60841,66785
23,Michigan,F,24,59391,62153
23,Michigan,F,25,61301,62429
23,Michigan,F,26,60737,64196
23,Michigan,F,27,62878,65124
23,Michigan,F,28,67453,65108
23,Michigan,F,29,72195,64031
23,Michigan,F,30,72900,60472
23,Michigan,F,31,69664,57155
23,Michigan,F,32,68856,57453
23,Michigan,F,33,70233,59523
23,Michigan,F,34,71156,58922
23,Michigan,F,35,75746,60907
23,Michigan,F,36,78839,65264
23,Michigan,F,37,78611,70249
23,Michigan,F,38,79556,71258
23,Michigan,F,39,81174,67836
23,Michigan,F,40,82785,66838
23,Michigan,F,41,81875,68773
23,Michigan,F,42,83009,69352
23,Michigan,F,43,83342,74477
23,Michigan,F,44,79481,77001
23,Michigan,F,45,79502,77077
23,Michigan,F,46,76567,77667
23,Michigan,F,47,74356,79295
23,Michigan,F,48,72416,80360
23,Michigan,F,49,70693,78984
23,Michigan,F,50,69060,79875
23,Michigan,F,51,67730,79423
23,Michigan,F,52,66706,76224
23,Michigan,F,53,69580,75453
23,Michigan,F,54,51291,72393
23,Michigan,F,55,50923,70106
23,Michigan,F,56,51831,68288
23,Michigan,F,57,54854,66447
23,Michigan,F,58,48250,64625
23,Michigan,F,59,43764,62933
23,Michigan,F,60,41851,61653
23,Michigan,F,61,40483,65181
23,Michigan,F,62,39464,47015
23,Michigan,F,63,37748,46424
23,Michigan,F,64,37391,47031
23,Michigan,F,65,37137,49658
23,Michigan,F,66,34142,43208
23,Michigan,F,67,34749,38925
23,Michigan,F,68,35351,36906
23,Michigan,F,69,35845,35698
23,Michigan,F,70,36178,34571
23,Michigan,F,71,34419,32785
23,Michigan,F,72,35277,32309
23,Michigan,F,73,34576,31746
23,Michigan,F,74,33709,28674
23,Michigan,F,75,33667,28587
23,Michigan,F,76,32025,28657
23,Michigan,F,77,30431,28414
23,Michigan,F,78,29572,28234
23,Michigan,F,79,28318,26024
23,Michigan,F,80,26113,26003
23,Michigan,F,81,23376,25049
23,Michigan,F,82,22906,23476
23,Michigan,F,83,20069,22887
23,Michigan,F,84,18572,20921
23,Michigan,F,85,102613,127739
24,Minnesota,M,0,33839,37602
24,Minnesota,M,1,33358,37079
24,Minnesota,M,2,33620,36792
24,Minnesota,M,3,33711,35713
24,Minnesota,M,4,34498,36024
24,Minnesota,M,5,34962,35120
24,Minnesota,M,6,35782,34017
24,Minnesota,M,7,36367,34646
24,Minnesota,M,8,37157,34119
24,Minnesota,M,9,38065,33754
24,Minnesota,M,10,39208,34079
24,Minnesota,M,11,38174,34222
24,Minnesota,M,12,38631,35051
24,Minnesota,M,13,38077,35426
24,Minnesota,M,14,38854,36257
24,Minnesota,M,15,39423,36847
24,Minnesota,M,16,38337,37555
24,Minnesota,M,17,39200,38089
24,Minnesota,M,18,38432,36677
24,Minnesota,M,19,37083,37987
24,Minnesota,M,20,36411,36536
24,Minnesota,M,21,34225,35815
24,Minnesota,M,22,31909,36275
24,Minnesota,M,23,31484,36771
24,Minnesota,M,24,31291,36200
24,Minnesota,M,25,31700,37184
24,Minnesota,M,26,30104,40677
24,Minnesota,M,27,30739,37185
24,Minnesota,M,28,32600,38550
24,Minnesota,M,29,35954,37218
24,Minnesota,M,30,36859,34266
24,Minnesota,M,31,35750,33920
24,Minnesota,M,32,34510,33871
24,Minnesota,M,33,34998,33300
24,Minnesota,M,34,36353,31763
24,Minnesota,M,35,39102,31863
24,Minnesota,M,36,41013,33670
24,Minnesota,M,37,41601,36897
24,Minnesota,M,38,41884,37345
24,Minnesota,M,39,43485,36315
24,Minnesota,M,40,43494,34855
24,Minnesota,M,41,41907,35225
24,Minnesota,M,42,41684,36754
24,Minnesota,M,43,41062,39286
24,Minnesota,M,44,39675,41512
24,Minnesota,M,45,39483,42004
24,Minnesota,M,46,38174,41955
24,Minnesota,M,47,36790,43791
24,Minnesota,M,48,35845,43428
24,Minnesota,M,49,34731,41832
24,Minnesota,M,50,33376,41264
24,Minnesota,M,51,31666,40474
24,Minnesota,M,52,30852,38946
24,Minnesota,M,53,32479,38364
24,Minnesota,M,54,23927,37324
24,Minnesota,M,55,23701,35387
24,Minnesota,M,56,23499,34339
24,Minnesota,M,57,24545,33155
24,Minnesota,M,58,21281,31618
24,Minnesota,M,59,20033,29654
24,Minnesota,M,60,18967,28538
